date,daily_log_return,equity,drawdown,model,step,score_train,realized_return_test,n_assets
2026-03-20,-0.0008565680585458855,0.9991437986911508,0.0,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-23,-0.00464817406822607,0.9945103812034332,-0.004637388025414579,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-24,0.00042584067274767276,0.9949339743584152,-0.004213431878624774,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-25,-0.00021286996407614343,0.9947222053394668,-0.0044253823698612305,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-26,-0.0015641308761086437,0.993167545787405,-0.005981374164133912,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-27,-0.002915221373604727,0.9902764586573477,-0.008874938767992169,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-30,0.0008593802344496174,0.9911278484539418,-0.008022819385667734,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-31,-0.00037219661736911697,0.9907590226634804,-0.008391961235864387,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-01,0.003551918017617738,0.9942843746614812,-0.004863588240286543,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-02,-0.0006256122844042235,0.9936625326787755,-0.005485963101162783,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-03,-0.0023109161291426017,0.9913689131070389,-0.007781548155827767,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-06,0.006150372714749555,0.9974849902179205,-0.0016602299642987095,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-07,-0.0015686598282457435,0.9959215021955192,-0.003225057794336128,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-08,0.00216078372708248,0.9980757998183394,-0.0010689140784444495,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-09,-0.0026707148465239306,0.9954137802916302,-0.003733214782903893,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-10,-0.0003119092752474443,0.9951033499164215,-0.0040439111767717195,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-13,-0.0006954850065172053,0.99441151106628,-0.00473634288785052,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-14,0.00044012560496105275,0.9948492733622993,-0.004298205457990312,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-15,0.005360396915684233,1.0001963788390809,0.0,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-16,0.0017494229506723237,1.0019476767731499,0.0,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-04-17,0.0023822478742960233,1.0043374098343858,0.0,openai/gpt-oss-20b,99.0,0.05983517185300747,0.004337409834385797,3.0
2026-03-20,0.0005752551411464526,1.000575420632117,0.0,openai/gpt-oss-120b,99.0,0.09007709119252769,-0.03086734593401652,6.0
2026-03-23,-0.008002413031688405,0.9926003552895751,-0.007970478964497762,openai/gpt-oss-120b,99.0,0.09007709119252769,-0.03086734593401652,6.0
2026-03-24,-0.001358904388209683,0.9912524223744371,-0.009317636697281584,openai/gpt-oss-120b,99.0,0.09007709119252769,-0.03086734593401652,6.0
2026-03-25,-0.00020192670891155013,0.9910522822425856,-0.00951766173060209,openai/gpt-oss-120b,99.0,0.09007709119252769,-0.03086734593401652,6.0
2026-03-26,-0.0003402223046547793,0.9907151615023371,-0.009854588596180602,openai/gpt-oss-120b,99.0,0.09007709119252769,-0.03086734593401652,6.0
2026-03-27,-0.0072437451764063125,0.983564603008699,-0.017001034877182297,openai/gpt-oss-120b,99.0,0.09007709119252769,-0.03086734593401652,6.0
